VZA VAZ SZA SAZ WV OZ AOT XA_RED XB_RED XC_RED XA_NIR XB_NIR XC_NIR
575 1025 400 1600 10 300 400 344 10506 13017 464 6318 10110
575 1025 400 1600 20 200 0 287 4479 5207 406 1578 2023
575 1025 400 1600 20 200 100 299 5738 7504 422 2527 4468
575 1025 400 1600 20 200 200 312 7174 9516 438 3636 6533
575 1025 400 1600 20 200 300 325 8794 11339 456 4934 8402
575 1025 400 1600 20 200 400 338 10593 13017 474 6383 10110
575 1025 400 1600 20 225 0 289 4476 5207 406 1578 2023
575 1025 400 1600 20 225 100 301 5734 7504 422 2527 4468
575 1025 400 1600 20 225 200 314 7171 9516 438 3635 6533
575 1025 400 1600 20 225 300 327 8790 11339 456 4934 8402
575 1025 400 1600 20 225 400 340 10589 13017 474 6383 10110
575 1025 400 1600 20 250 0 291 4473 5207 406 1578 2023
575 1025 400 1600 20 250 100 303 5731 7504 422 2527 4468
575 1025 400 1600 20 250 200 316 7167 9516 438 3635 6533
575 1025 400 1600 20 250 300 329 8787 11339 456 4934 8402
575 1025 400 1600 20 250 400 343 10585 13017 474 6383 10110
575 1025 400 1600 20 275 0 293 4470 5207 406 1577 2023
575 1025 400 1600 20 275 100 305 5728 7504 422 2527 4468
575 1025 400 1600 20 275 200 318 7163 9516 438 3635 6533
575 1025 400 1600 20 275 300 331 8783 11339 456 4934 8402
575 1025 400 1600 20 275 400 345 10581 13017 474 6383 10110
575 1025 400 1600 20 300 0 294 4467 5207 406 1577 2023
575 1025 400 1600 20 300 100 307 5725 7504 422 2527 4468
575 1025 400 1600 20 300 200 320 7160 9516 438 3635 6533
575 1025 400 1600 20 300 300 333 8779 11339 456 4934 8402
575 1025 400 1600 20 300 400 347 10577 13017 474 6383 10110
575 1025 400 1600 30 200 0 289 4515 5207 412 1603 2023
575 1025 400 1600 30 200 100 301 5778 7504 428 2557 4468
575 1025 400 1600 30 200 200 314 7220 9516 445 3671 6533
575 1025 400 1600 30 200 300 327 8846 11339 462 4977 8402
575 1025 400 1600 30 200 400 341 10651 13017 481 6435 10110
575 1025 400 1600 30 225 0 291 4512 5207 412 1603 2023
575 1025 400 1600 30 225 100 303 5775 7504 428 2557 4468
575 1025 400 1600 30 225 200 316 7217 9516 445 3671 6533
575 1025 400 1600 30 225 300 329 8842 11339 462 4977 8402
575 1025 400 1600 30 225 400 343 10647 13017 481 6435 10110
575 1025 400 1600 30 250 0 293 4509 5207 412 1603 2023
575 1025 400 1600 30 250 100 305 5772 7504 428 2557 4468
575 1025 400 1600 30 250 200 318 7213 9516 445 3671 6533
575 1025 400 1600 30 250 300 331 8838 11339 462 4977 8402
575 1025 400 1600 30 250 400 345 10643 13017 481 6435 10110
575 1025 400 1600 30 275 0 295 4506 5207 412 1602 2023
575 1025 400 1600 30 275 100 307 5768 7504 428 2557 4468
575 1025 400 1600 30 275 200 320 7210 9516 445 3671 6533
575 1025 400 1600 30 275 300 334 8835 11339 462 4977 8402
575 1025 400 1600 30 275 400 348 10639 13017 481 6433 10110
575 1025 400 1600 30 300 0 297 4503 5207 412 1602 2023
575 1025 400 1600 30 300 100 309 5765 7504 429 2557 4468
575 1025 400 1600 30 300 200 322 7206 9516 445 3671 6533
575 1025 400 1600 30 300 300 336 8831 11339 462 4976 8402
575 1025 400 1600 30 300 400 350 10635 13017 481 6433 10110
575 1025 400 1600 40 200 0 291 4546 5207 417 1624 2023
575 1025 400 1600 40 200 100 303 5814 7504 434 2583 4468
575 1025 400 1600 40 200 200 316 7260 9516 451 3701 6533
575 1025 400 1600 40 200 300 330 8891 11339 469 5012 8402
575 1025 400 1600 40 200 400 343 10701 13017 488 6476 10110
575 1025 400 1600 40 225 0 293 4543 5207 417 1624 2023
575 1025 400 1600 40 225 100 305 5810 7504 434 2582 4468
575 1025 400 1600 40 225 200 318 7257 9516 451 3701 6533
575 1025 400 1600 40 225 300 332 8887 11339 469 5012 8402
575 1025 400 1600 40 225 400 346 10697 13017 488 6476 10110
575 1025 400 1600 40 250 0 295 4540 5207 417 1624 2023
575 1025 400 1600 40 250 100 307 5807 7504 434 2582 4468
575 1025 400 1600 40 250 200 320 7253 9516 451 3701 6533
575 1025 400 1600 40 250 300 334 8883 11339 469 5012 8402
575 1025 400 1600 40 250 400 348 10693 13017 488 6476 10110
575 1025 400 1600 40 275 0 297 4537 5207 417 1624 2023
575 1025 400 1600 40 275 100 309 5804 7504 434 2582 4468
575 1025 400 1600 40 275 200 322 7249 9516 451 3701 6533
575 1025 400 1600 40 275 300 336 8880 11339 469 5012 8402
575 1025 400 1600 40 275 400 350 10689 13017 488 6476 10110
575 1025 400 1600 40 300 0 299 4534 5207 417 1624 2023
575 1025 400 1600 40 300 100 311 5801 7504 434 2582 4468
575 1025 400 1600 40 300 200 324 7246 9516 451 3701 6533
575 1025 400 1600 40 300 300 338 8876 11339 469 5012 8402
575 1025 400 1600 40 300 400 352 10686 13017 488 6476 10110
575 1025 400 1600 50 200 0 293 4575 5207 422 1642 2023
575 1025 400 1600 50 200 100 305 5846 7504 439 2605 4468
575 1025 400 1600 50 200 200 318 7296 9516 456 3726 6533
575 1025 400 1600 50 200 300 332 8931 11339 474 5043 8402
575 1025 400 1600 50 200 400 345 10746 13017 494 6512 10110
575 1025 400 1600 50 225 0 295 4572 5207 422 1642 2023
575 1025 400 1600 50 225 100 307 5842 7504 439 2604 4468
575 1025 400 1600 50 225 200 320 7292 9516 456 3726 6533
575 1025 400 1600 50 225 300 334 8927 11339 475 5043 8402
575 1025 400 1600 50 225 400 348 10742 13017 494 6512 10110
575 1025 400 1600 50 250 0 297 4569 5207 422 1642 2023
575 1025 400 1600 50 250 100 309 5839 7504 439 2604 4468
575 1025 400 1600 50 250 200 322 7289 9516 456 3726 6533
575 1025 400 1600 50 250 300 336 8924 11339 475 5043 8402
575 1025 400 1600 50 250 400 350 10738 13017 494 6512 10110
575 1025 400 1600 50 275 0 299 4566 5207 423 1642 2023
575 1025 400 1600 50 275 100 311 5836 7504 439 2604 4468
575 1025 400 1600 50 275 200 324 7285 9516 456 3726 6533
575 1025 400 1600 50 275 300 338 8920 11339 475 5043 8402
575 1025 400 1600 50 275 400 352 10734 13017 494 6512 10110
575 1025 400 1600 50 300 0 301 4563 5207 423 1642 2023
575 1025 400 1600 50 300 100 313 5833 7504 439 2604 4468
575 1025 400 1600 50 300 200 326 7282 9516 456 3726 6533
575 1025 400 1600 50 300 300 340 8916 11339 475 5042 8402
575 1025 400 1600 50 300 400 354 10731 13017 494 6512 10110
575 1025 400 1600 60 200 0 295 4601 5207 427 1659 2023
575 1025 400 1600 60 200 100 307 5875 7504 443 2624 4468
575 1025 400 1600 60 200 200 320 7328 9516 461 3751 6533
575 1025 400 1600 60 200 300 333 8968 11339 479 5070 8402
575 1025 400 1600 60 200 400 347 10787 13017 498 6544 10110
575 1025 400 1600 60 225 0 297 4598 5207 427 1659 2023
575 1025 400 1600 60 225 100 309 5872 7504 443 2624 4468
575 1025 400 1600 60 225 200 322 7325 9516 461 3750 6533
575 1025 400 1600 60 225 300 336 8964 11339 479 5070 8402
575 1025 400 1600 60 225 400 350 10783 13017 498 6543 10110
575 1025 400 1600 60 250 0 299 4595 5207 427 1659 2023
575 1025 400 1600 60 250 100 311 5868 7504 443 2624 4468
575 1025 400 1600 60 250 200 324 7321 9516 461 3750 6533
575 1025 400 1600 60 250 300 338 8960 11339 479 5070 8402
575 1025 400 1600 60 250 400 352 10779 13017 498 6543 10110
575 1025 400 1600 60 275 0 301 4592 5207 427 1659 2023
575 1025 400 1600 60 275 100 313 5865 7504 443 2624 4468
575 1025 400 1600 60 275 200 326 7319 9516 461 3750 6533
575 1025 400 1600 60 275 300 340 8956 11339 479 5070 8402
575 1025 400 1600 60 275 400 354 10775 13017 498 6543 10110
575 1025 400 1600 60 300 0 302 4589 5207 427 1659 2023
575 1025 400 1600 60 300 100 315 5862 7504 444 2624 4468
575 1025 400 1600 60 300 200 328 7315 9516 461 3750 6533
575 1025 400 1600 60 300 300 342 8953 11339 479 5070 8402
575 1025 400 1600 60 300 400 356 10771 13017 498 6543 10110
575 1025 400 1600 70 200 0 296 4625 5207 430 1674 2023
575 1025 400 1600 70 200 100 309 5902 7504 447 2642 4468
575 1025 400 1600 70 200 200 322 7359 9516 464 3771 6533
575 1025 400 1600 70 200 300 335 9001 11339 483 5094 8402
575 1025 400 1600 70 200 400 349 10825 13017 503 6572 10110
575 1025 400 1600 70 225 0 298 4622 5207 430 1674 2023
575 1025 400 1600 70 225 100 311 5899 7504 447 2642 4468
575 1025 400 1600 70 225 200 324 7356 9516 464 3771 6533
575 1025 400 1600 70 225 300 337 8998 11339 483 5094 8402
575 1025 400 1600 70 225 400 352 10821 13017 503 6572 10110
575 1025 400 1600 70 250 0 300 4619 5207 430 1674 2023
575 1025 400 1600 70 250 100 313 5895 7504 447 2642 4468
575 1025 400 1600 70 250 200 326 7352 9516 464 3771 6533
575 1025 400 1600 70 250 300 340 8994 11339 483 5094 8402
575 1025 400 1600 70 250 400 354 10817 13017 503 6572 10110
575 1025 400 1600 70 275 0 302 4616 5207 430 1674 2023
575 1025 400 1600 70 275 100 315 5892 7504 447 2642 4468
575 1025 400 1600 70 275 200 328 7349 9516 464 3771 6533
575 1025 400 1600 70 275 300 342 8990 11339 483 5094 8402
575 1025 400 1600 70 275 400 356 10813 13017 503 6572 10110
575 1025 400 1600 70 300 0 304 4613 5207 430 1674 2023
575 1025 400 1600 70 300 100 317 5889 7504 447 2642 4468
575 1025 400 1600 70 300 200 330 7345 9516 464 3771 6533
575 1025 400 1600 70 300 300 344 8986 11339 483 5094 8402
575 1025 400 1600 70 300 400 358 10809 13017 503 6572 10110
575 1025 400 1800 10 200 0 284 3846 5207 396 1335 2023
575 1025 400 1800 10 200 100 296 4983 7504 413 2156 4468
575 1025 400 1800 10 200 200 309 6315 9516 429 3155 6533
575 1025 400 1800 10 200 300 322 7845 11339 447 4354 8402
575 1025 400 1800 10 200 400 335 9566 13017 464 5719 10110
575 1025 400 1800 10 225 0 286 3844 5207 398 1335 2023
575 1025 400 1800 10 225 100 298 4980 7504 413 2156 4468
575 1025 400 1800 10 225 200 311 6312 9516 429 3155 6533
575 1025 400 1800 10 225 300 324 7842 11339 447 4354 8402
575 1025 400 1800 10 225 400 337 9563 13017 464 5719 10110
575 1025 400 1800 10 250 0 288 3841 5207 398 1335 2023
575 1025 400 1800 10 250 100 300 4977 7504 413 2156 4468
575 1025 400 1800 10 250 200 313 6308 9516 429 3155 6533
575 1025 400 1800 10 250 300 326 7838 11339 447 4354 8402
575 1025 400 1800 10 250 400 339 9559 13017 464 5718 10110
575 1025 400 1800 10 275 0 290 3837 5207 398 1335 2023
575 1025 400 1800 10 275 100 302 4974 7504 413 2156 4468
575 1025 400 1800 10 275 200 315 6306 9516 429 3155 6533
575 1025 400 1800 10 275 300 328 7835 11339 447 4354 8402
575 1025 400 1800 10 275 400 342 9555 13017 464 5718 10110
575 1025 400 1800 10 300 0 292 3836 5207 398 1335 2023
575 1025 400 1800 10 300 100 304 4971 7504 413 2156 4468
575 1025 400 1800 10 300 200 317 6303 9516 430 3155 6533
575 1025 400 1800 10 300 300 330 7832 11339 447 4354 8402
575 1025 400 1800 10 300 400 344 9552 13017 464 5718 10110
575 1025 400 1800 20 200 0 287 3883 5207 406 1363 2023
575 1025 400 1800 20 200 100 299 5025 7504 422 2190 4468
575 1025 400 1800 20 200 200 312 6364 9516 438 3196 6533
575 1025 400 1800 20 200 300 325 7900 11339 456 4404 8402
575 1025 400 1800 20 200 400 338 9629 13017 474 5778 10110
575 1025 400 1800 20 225 0 289 3880 5207 406 1363 2023
575 1025 400 1800 20 225 100 301 5022 7504 422 2190 4468
575 1025 400 1800 20 225 200 314 6361 9516 438 3196 6533
575 1025 400 1800 20 225 300 327 7897 11339 456 4404 8402
575 1025 400 1800 20 225 400 340 9626 13017 474 5778 10110
575 1025 400 1800 20 250 0 291 3878 5207 406 1363 2023
575 1025 400 1800 20 250 100 303 5019 7504 422 2190 4468
575 1025 400 1800 20 250 200 316 6358 9516 438 3196 6533
575 1025 400 1800 20 250 300 329 7894 11339 456 4404 8402
575 1025 400 1800 20 250 400 343 9622 13017 474 5778 10110
575 1025 400 1800 20 275 0 293 3875 5207 406 1363 2023
575 1025 400 1800 20 275 100 305 5016 7504 422 2190 4468
575 1025 400 1800 20 275 200 318 6354 9516 438 3196 6533
575 1025 400 1800 20 275 300 331 7890 11339 456 4404 8402
575 1025 400 1800 20 275 400 345 9618 13017 474 5777 10110
575 1025 400 1800 20 300 0 294 3871 5207 406 1363 2023
575 1025 400 1800 20 300 100 307 5014 7504 422 2190 4468
575 1025 400 1800 20 300 200 320 6351 9516 438 3196 6533
575 1025 400 1800 20 300 300 333 7887 11339 456 4404 8402
575 1025 400 1800 20 300 400 347 9615 13017 474 5777 10110
575 1025 400 1800 30 200 0 289 3914 5207 412 1385 2023
575 1025 400 1800 30 200 100 301 5060 7504 428 2216 4468
575 1025 400 1800 30 200 200 314 6404 9516 445 3227 6533
575 1025 400 1800 30 200 300 327 7946 11339 462 4441 8402
575 1025 400 1800 30 200 400 341 9681 13017 481 5822 10110
575 1025 400 1800 30 225 0 291 3911 5207 412 1384 2023
575 1025 400 1800 30 225 100 303 5057 7504 428 2216 4468
575 1025 400 1800 30 225 200 316 6401 9516 445 3227 6533
575 1025 400 1800 30 225 300 329 7943 11339 462 4441 8402
575 1025 400 1800 30 225 400 343 9677 13017 481 5822 10110
575 1025 400 1800 30 250 0 293 3909 5207 412 1384 2023
575 1025 400 1800 30 250 100 305 5055 7504 428 2216 4468
575 1025 400 1800 30 250 200 318 6397 9516 445 3227 6533
575 1025 400 1800 30 250 300 331 7939 11339 462 4441 8402
575 1025 400 1800 30 250 400 345 9674 13017 481 5822 10110
575 1025 400 1800 30 275 0 295 3905 5207 412 1384 2023
575 1025 400 1800 30 275 100 307 5052 7504 428 2216 4468
575 1025 400 1800 30 275 200 320 6395 9516 445 3227 6533
575 1025 400 1800 30 275 300 334 7936 11339 462 4441 8402
575 1025 400 1800 30 275 400 348 9670 13017 481 5822 10110
575 1025 400 1800 30 300 0 297 3903 5207 412 1384 2023
575 1025 400 1800 30 300 100 309 5049 7504 429 2216 4468
575 1025 400 1800 30 300 200 322 6392 9516 445 3227 6533
575 1025 400 1800 30 300 300 336 7933 11339 462 4441 8402
575 1025 400 1800 30 300 400 350 9667 13017 481 5822 10110
575 1025 400 1800 40 200 0 291 3941 5207 417 1403 2023
575 1025 400 1800 40 200 100 303 5091 7504 434 2238 4468
575 1025 400 1800 40 200 200 316 6439 9516 451 3253 6533
575 1025 400 1800 40 200 300 330 7986 11339 469 4472 8402
575 1025 400 1800 40 200 400 343 9726 13017 488 5859 10110
575 1025 400 1800 40 225 0 293 3939 5207 417 1403 2023
575 1025 400 1800 40 225 100 305 5088 7504 434 2238 4468
575 1025 400 1800 40 225 200 318 6436 9516 451 3253 6533
575 1025 400 1800 40 225 300 332 7982 11339 469 4472 8402
575 1025 400 1800 40 225 400 346 9722 13017 488 5859 10110
575 1025 400 1800 40 250 0 295 3936 5207 417 1403 2023
575 1025 400 1800 40 250 100 307 5086 7504 434 2238 4468
575 1025 400 1800 40 250 200 320 6433 9516 451 3253 6533
575 1025 400 1800 40 250 300 334 7979 11339 469 4472 8402
575 1025 400 1800 40 250 400 348 9719 13017 488 5859 10110
575 1025 400 1800 40 275 0 297 3932 5207 417 1403 2023
575 1025 400 1800 40 275 100 309 5083 7504 434 2238 4468
575 1025 400 1800 40 275 200 322 6430 9516 451 3253 6533
575 1025 400 1800 40 275 300 336 7976 11339 469 4472 8402
575 1025 400 1800 40 275 400 350 9715 13017 488 5859 10110
575 1025 400 1800 40 300 0 299 3930 5207 417 1403 2023
575 1025 400 1800 40 300 100 311 5080 7504 434 2238 4468
575 1025 400 1800 40 300 200 324 6426 9516 451 3253 6533
575 1025 400 1800 40 300 300 338 7972 11339 469 4472 8402
575 1025 400 1800 40 300 400 352 9712 13017 488 5859 10110
575 1025 400 1800 50 200 0 293 3966 5207 422 1419 2023
575 1025 400 1800 50 200 100 305 5119 7504 439 2257 4468
575 1025 400 1800 50 200 200 318 6469 9516 456 3275 6533
575 1025 400 1800 50 200 300 332 8021 11339 474 4499 8402
575 1025 400 1800 50 200 400 345 9766 13017 494 5891 10110
575 1025 400 1800 50 225 0 295 3963 5207 422 1419 2023
575 1025 400 1800 50 225 100 307 5116 7504 439 2257 4468
575 1025 400 1800 50 225 200 320 6467 9516 456 3275 6533
575 1025 400 1800 50 225 300 334 8018 11339 475 4499 8402
575 1025 400 1800 50 225 400 348 9762 13017 494 5891 10110
575 1025 400 1800 50 250 0 297 3961 5207 422 1419 2023
575 1025 400 1800 50 250 100 309 5113 7504 439 2257 4468
575 1025 400 1800 50 250 200 322 6464 9516 456 3275 6533
575 1025 400 1800 50 250 300 336 8015 11339 475 4499 8402
575 1025 400 1800 50 250 400 350 9759 13017 494 5891 10110
575 1025 400 1800 50 275 0 299 3957 5207 423 1419 2023
575 1025 400 1800 50 275 100 311 5111 7504 439 2257 4468
575 1025 400 1800 50 275 200 324 6461 9516 456 3275 6533
575 1025 400 1800 50 275 300 338 8011 11339 475 4499 8402
575 1025 400 1800 50 275 400 352 9755 13017 494 5891 10110
575 1025 400 1800 50 300 0 301 3955 5207 423 1419 2023
575 1025 400 1800 50 300 100 313 5108 7504 439 2257 4468
575 1025 400 1800 50 300 200 326 6458 9516 456 3275 6533
575 1025 400 1800 50 300 300 340 8008 11339 475 4499 8402
575 1025 400 1800 50 300 400 354 9752 13017 494 5891 10110
575 1025 400 1800 60 200 0 295 3989 5207 427 1433 2023
575 1025 400 1800 60 200 100 307 5145 7504 443 2274 4468
575 1025 400 1800 60 200 200 320 6499 9516 461 3296 6533
575 1025 400 1800 60 200 300 333 8053 11339 479 4523 8402
575 1025 400 1800 60 200 400 347 9802 13017 498 5919 10110
575 1025 400 1800 60 225 0 297 3986 5207 427 1433 2023
575 1025 400 1800 60 225 100 309 5142 7504 443 2274 4468
575 1025 400 1800 60 225 200 322 6496 9516 461 3296 6533
575 1025 400 1800 60 225 300 336 8050 11339 479 4523 8402
575 1025 400 1800 60 225 400 350 9798 13017 498 5919 10110
575 1025 400 1800 60 250 0 299 3982 5207 427 1433 2023
575 1025 400 1800 60 250 100 311 5139 7504 443 2274 4468
575 1025 400 1800 60 250 200 324 6493 9516 461 3296 6533
575 1025 400 1800 60 250 300 338 8047 11339 479 4523 8402
575 1025 400 1800 60 250 400 352 9795 13017 498 5919 10110
575 1025 400 1800 60 275 0 301 3981 5207 427 1433 2023
575 1025 400 1800 60 275 100 313 5136 7504 443 2274 4468
575 1025 400 1800 60 275 200 326 6490 9516 461 3296 6533
575 1025 400 1800 60 275 300 340 8043 11339 479 4523 8402
575 1025 400 1800 60 275 400 354 9791 13017 498 5919 10110
575 1025 400 1800 60 300 0 302 3978 5207 427 1433 2023
575 1025 400 1800 60 300 100 315 5133 7504 444 2274 4468
575 1025 400 1800 60 300 200 328 6487 9516 461 3296 6533
575 1025 400 1800 60 300 300 342 8040 11339 479 4523 8402
575 1025 400 1800 60 300 400 356 9788 13017 498 5919 10110
575 1025 400 1800 70 200 0 296 4009 5207 430 1446 2023
575 1025 400 1800 70 200 100 309 5168 7504 447 2290 4468
575 1025 400 1800 70 200 200 322 6526 9516 464 3314 6533
575 1025 400 1800 70 200 300 335 8083 11339 483 4545 8402
575 1025 400 1800 70 200 400 349 9835 13017 503 5944 10110
575 1025 400 1800 70 225 0 298 4007 5207 430 1446 2023
575 1025 400 1800 70 225 100 311 5165 7504 447 2290 4468
575 1025 400 1800 70 225 200 324 6522 9516 464 3314 6533
575 1025 400 1800 70 225 300 337 8080 11339 483 4545 8402
575 1025 400 1800 70 225 400 352 9832 13017 503 5944 10110
575 1025 400 1800 70 250 0 300 4004 5207 430 1446 2023
575 1025 400 1800 70 250 100 313 5162 7504 447 2289 4468
575 1025 400 1800 70 250 200 326 6519 9516 464 3314 6533
575 1025 400 1800 70 250 300 340 8076 11339 483 4545 8402
575 1025 400 1800 70 250 400 354 9828 13017 503 5944 10110
575 1025 400 1800 70 275 0 302 4002 5207 430 1446 2023
575 1025 400 1800 70 275 100 315 5160 7504 447 2289 4468
575 1025 400 1800 70 275 200 328 6516 9516 464 3314 6533
575 1025 400 1800 70 275 300 342 8073 11339 483 4545 8402
575 1025 400 1800 70 275 400 356 9825 13017 503 5944 10110
575 1025 400 1800 70 300 0 304 3999 5207 430 1446 2023
575 1025 400 1800 70 300 100 317 5157 7504 447 2289 4468
575 1025 400 1800 70 300 200 330 6512 9516 464 3314 6533
575 1025 400 1800 70 300 300 344 8069 11339 483 4545 8402
575 1025 400 1800 70 300 400 358 9821 13017 503 5944 10110
575 1025 400 2000 10 200 0 284 3392 5207 396 1174 2023
575 1025 400 2000 10 200 100 296 4620 7504 413 2066 4468
575 1025 400 2000 10 200 200 309 6068 9516 429 3160 6533
575 1025 400 2000 10 200 300 322 7729 11339 447 4471 8402
575 1025 400 2000 10 200 400 335 9596 13017 464 5962 10110
575 1025 400 2000 10 225 0 286 3390 5207 398 1174 2023
575 1025 400 2000 10 225 100 298 4618 7504 413 2066 4468
575 1025 400 2000 10 225 200 311 6065 9516 429 3160 6533
575 1025 400 2000 10 225 300 324 7727 11339 447 4471 8402
575 1025 400 2000 10 225 400 337 9593 13017 464 5962 10110
575 1025 400 2000 10 250 0 288 3386 5207 398 1174 2023
575 1025 400 2000 10 250 100 300 4615 7504 413 2066 4468
575 1025 400 2000 10 250 200 313 6062 9516 429 3160 6533
575 1025 400 2000 10 250 300 326 7724 11339 447 4471 8402
575 1025 400 2000 10 250 400 339 9590 13017 464 5962 10110
575 1025 400 2000 10 275 0 290 3385 5207 398 1174 2023
575 1025 400 2000 10 275 100 302 4612 7504 413 2065 4468
575 1025 400 2000 10 275 200 315 6060 9516 429 3160 6533
575 1025 400 2000 10 275 300 328 7721 11339 447 4471 8402
575 1025 400 2000 10 275 400 342 9586 13017 464 5962 10110
575 1025 400 2000 10 300 0 292 3383 5207 398 1174 2023
575 1025 400 2000 10 300 100 304 4610 7504 413 2065 4468
575 1025 400 2000 10 300 200 317 6057 9516 430 3160 6533
575 1025 400 2000 10 300 300 330 7718 11339 447 4471 8402
575 1025 400 2000 10 300 400 344 9583 13017 464 5961 10110
575 1025 400 2000 20 200 0 287 3424 5207 406 1198 2023
575 1025 400 2000 20 200 100 299 4658 7504 422 2096 4468
575 1025 400 2000 20 200 200 312 6113 9516 438 3198 6533
575 1025 400 2000 20 200 300 325 7782 11339 456 4518 8402
575 1025 400 2000 20 200 400 338 9656 13017 474 6020 10110
575 1025 400 2000 20 225 0 289 3422 5207 406 1198 2023
575 1025 400 2000 20 225 100 301 4656 7504 422 2096 4468
575 1025 400 2000 20 225 200 314 6110 9516 438 3198 6533
575 1025 400 2000 20 225 300 327 7779 11339 456 4518 8402
575 1025 400 2000 20 225 400 340 9653 13017 474 6020 10110
575 1025 400 2000 20 250 0 291 3420 5207 406 1198 2023
575 1025 400 2000 20 250 100 303 4653 7504 422 2096 4468
575 1025 400 2000 20 250 200 316 6107 9516 438 3198 6533
575 1025 400 2000 20 250 300 329 7776 11339 456 4518 8402
575 1025 400 2000 20 250 400 343 9650 13017 474 6020 10110
575 1025 400 2000 20 275 0 293 3417 5207 406 1198 2023
575 1025 400 2000 20 275 100 305 4650 7504 422 2096 4468
575 1025 400 2000 20 275 200 318 6104 9516 438 3198 6533
575 1025 400 2000 20 275 300 331 7772 11339 456 4518 8402
575 1025 400 2000 20 275 400 345 9646 13017 474 6019 10110
575 1025 400 2000 20 300 0 294 3415 5207 406 1198 2023
575 1025 400 2000 20 300 100 307 4648 7504 422 2096 4468
575 1025 400 2000 20 300 200 320 6101 9516 438 3198 6533
575 1025 400 2000 20 300 300 333 7768 11339 456 4518 8402
575 1025 400 2000 20 300 400 347 9643 13017 474 6019 10110
575 1025 400 2000 30 200 0 289 3452 5207 412 1217 2023
575 1025 400 2000 30 200 100 301 4690 7504 428 2120 4468
575 1025 400 2000 30 200 200 314 6150 9516 445 3228 6533
575 1025 400 2000 30 200 300 327 7825 11339 462 4554 8402
575 1025 400 2000 30 200 400 341 9706 13017 481 6063 10110
575 1025 400 2000 30 225 0 291 3449 5207 412 1217 2023
575 1025 400 2000 30 225 100 303 4687 7504 428 2120 4468
575 1025 400 2000 30 225 200 316 6147 9516 445 3228 6533
575 1025 400 2000 30 225 300 329 7821 11339 462 4554 8402
575 1025 400 2000 30 225 400 343 9702 13017 481 6063 10110
575 1025 400 2000 30 250 0 293 3447 5207 412 1217 2023
575 1025 400 2000 30 250 100 305 4685 7504 428 2120 4468
575 1025 400 2000 30 250 200 318 6144 9516 445 3228 6533
575 1025 400 2000 30 250 300 331 7818 11339 462 4554 8402
575 1025 400 2000 30 250 400 345 9699 13017 481 6063 10110
575 1025 400 2000 30 275 0 295 3445 5207 412 1217 2023
575 1025 400 2000 30 275 100 307 4682 7504 428 2120 4468
575 1025 400 2000 30 275 200 320 6141 9516 445 3228 6533
575 1025 400 2000 30 275 300 334 7815 11339 462 4554 8402
575 1025 400 2000 30 275 400 348 9696 13017 481 6063 10110
575 1025 400 2000 30 300 0 297 3442 5207 412 1217 2023
575 1025 400 2000 30 300 100 309 4680 7504 429 2120 4468
575 1025 400 2000 30 300 200 322 6138 9516 445 3228 6533
575 1025 400 2000 30 300 300 336 7811 11339 462 4554 8402
575 1025 400 2000 30 300 400 350 9692 13017 481 6063 10110
575 1025 400 2000 40 200 0 291 3476 5207 417 1233 2023
575 1025 400 2000 40 200 100 303 4718 7504 434 2140 4468
575 1025 400 2000 40 200 200 316 6182 9516 451 3253 6533
575 1025 400 2000 40 200 300 330 7861 11339 469 4584 8402
575 1025 400 2000 40 200 400 343 9748 13017 488 6099 10110
575 1025 400 2000 40 225 0 293 3472 5207 417 1233 2023
575 1025 400 2000 40 225 100 305 4715 7504 434 2140 4468
575 1025 400 2000 40 225 200 318 6179 9516 451 3253 6533
575 1025 400 2000 40 225 300 332 7858 11339 469 4584 8402
575 1025 400 2000 40 225 400 346 9745 13017 488 6099 10110
575 1025 400 2000 40 250 0 295 3471 5207 417 1233 2023
575 1025 400 2000 40 250 100 307 4713 7504 434 2140 4468
575 1025 400 2000 40 250 200 320 6176 9516 451 3253 6533
575 1025 400 2000 40 250 300 334 7854 11339 469 4584 8402
575 1025 400 2000 40 250 400 348 9742 13017 488 6099 10110
575 1025 400 2000 40 275 0 297 3469 5207 417 1233 2023
575 1025 400 2000 40 275 100 309 4710 7504 434 2140 4468
575 1025 400 2000 40 275 200 322 6173 9516 451 3252 6533
575 1025 400 2000 40 275 300 336 7852 11339 469 4584 8402
575 1025 400 2000 40 275 400 350 9738 13017 488 6099 10110
575 1025 400 2000 40 300 0 299 3466 5207 417 1233 2023
575 1025 400 2000 40 300 100 311 4708 7504 434 2140 4468
575 1025 400 2000 40 300 200 324 6170 9516 451 3252 6533
575 1025 400 2000 40 300 300 338 7849 11339 469 4584 8402
575 1025 400 2000 40 300 400 352 9735 13017 488 6099 10110
575 1025 400 2000 50 200 0 293 3497 5207 422 1247 2023
575 1025 400 2000 50 200 100 305 4743 7504 439 2157 4468
575 1025 400 2000 50 200 200 318 6211 9516 456 3274 6533
575 1025 400 2000 50 200 300 332 7895 11339 474 4610 8402
575 1025 400 2000 50 200 400 345 9786 13017 494 6130 10110
575 1025 400 2000 50 225 0 295 3495 5207 422 1247 2023
575 1025 400 2000 50 225 100 307 4740 7504 439 2157 4468
575 1025 400 2000 50 225 200 320 6208 9516 456 3274 6533
575 1025 400 2000 50 225 300 334 7892 11339 475 4610 8402
