DATE LAT LON BAND_1 BAND_2 BAND_3 BAND_4 BAND_5, BAND_9, CLM
20120620.0000 -13.0285 -46.5998 0.3285 0.3985 0.3755 295.4756 241.9863 286.4474 0.0000
20120620.0000 -13.0285 -46.5650 0.3367 0.3823 0.3272 291.6865 241.8735 283.3723 3.0000
20120620.0000 -13.0285 -46.5301 0.3367 0.3823 0.3272 291.6865 241.8735 283.3723 3.0000
20120620.0000 -13.0285 -46.4953 0.3169 0.3725 0.3544 293.3564 241.9863 283.9383 0.0000
20120620.0000 -13.0285 -46.4604 0.2411 0.3097 0.3446 296.3231 242.0986 287.5433 0.0000
20120620.0000 -13.0285 -46.4256 0.2411 0.3097 0.3446 296.3231 242.0986 287.5433 0.0000
20120620.0000 -13.0285 -46.3908 0.1121 0.2181 0.2787 300.2254 242.3779 295.6769 0.0000
20120620.0000 -13.0285 -46.3559 0.2409 0.3800 0.3747 300.0421 242.4889 292.2091 0.0000
20120620.0000 -13.0285 -46.3211 0.4619 0.5625 0.5089 296.9427 242.2665 282.9457 0.0000
20120620.0000 -13.0285 -46.2862 0.4619 0.5625 0.5089 296.9427 242.2665 282.9457 0.0000
20120620.0000 -13.0633 -50.6065 0.0964 0.2324 0.2438 296.7376 241.5899 294.1490 0.0000
20120620.0000 -13.0633 -50.5717 0.0964 0.2324 0.2438 296.7376 241.5899 294.1490 0.0000
20120620.0000 -13.0633 -50.5368 0.0978 0.2406 0.2570 296.9427 241.6468 294.6606 0.0000
20120620.0000 -13.0633 -50.5020 0.1021 0.2438 0.2718 298.2416 241.5329 295.1699 0.0000
20120620.0000 -13.0633 -50.4671 0.1021 0.2438 0.2718 298.2416 241.5329 295.1699 0.0000
20120620.0000 -13.0633 -50.4323 0.1079 0.2520 0.2933 299.3914 241.4185 295.5504 0.0000
20120620.0000 -13.0633 -50.3974 0.1079 0.2520 0.2933 299.3914 241.4185 295.5504 0.0000
20120620.0000 -13.0633 -50.3626 0.1093 0.2585 0.3031 299.9500 241.4185 295.8033 0.0000
20120620.0000 -13.0633 -50.3278 0.1092 0.2450 0.3013 300.2254 241.4758 295.5504 0.0000
20120620.0000 -13.0633 -50.2929 0.1092 0.2450 0.3013 300.2254 241.4758 295.5504 0.0000
20120620.0000 -13.0633 -50.2581 0.1164 0.2365 0.3227 301.2138 241.7036 296.1816 0.0000
20120620.0000 -13.0633 -50.2232 0.1178 0.2480 0.3175 301.2138 241.7604 296.1816 0.0000
20120620.0000 -13.0633 -50.1884 0.1178 0.2480 0.3175 301.2138 241.7604 296.1816 0.0000
20120620.0000 -13.0633 -50.1536 0.1163 0.2495 0.3174 300.5886 242.0425 295.9296 0.0000
20120620.0000 -13.0633 -50.1187 0.1176 0.2477 0.3321 300.7686 242.2665 296.5587 0.0000
20120620.0000 -13.0633 -50.0839 0.1176 0.2477 0.3321 300.7686 242.2665 296.5587 0.0000
20120620.0000 -13.0633 -50.0490 0.1132 0.2376 0.3136 300.5886 242.0986 296.4332 0.0000
20120620.0000 -13.0633 -50.0142 0.1132 0.2376 0.3136 300.5886 242.0986 296.4332 0.0000
20120620.0000 -13.0633 -49.9794 0.1117 0.2225 0.3068 300.4075 242.1547 296.4332 0.0000
20120620.0000 -13.0633 -49.9445 0.1131 0.2224 0.3133 300.2254 242.0986 296.5587 0.0000
20120620.0000 -13.0633 -49.9097 0.1131 0.2224 0.3133 300.2254 242.0986 296.5587 0.0000
20120620.0000 -13.0633 -49.8748 0.1102 0.2274 0.3017 300.0421 242.2106 296.4332 0.0000
20120620.0000 -13.0633 -49.8400 0.1174 0.2372 0.3131 300.4982 242.1547 296.3075 0.0000
20120620.0000 -13.0633 -49.8052 0.1174 0.2372 0.3131 300.4982 242.1547 296.3075 0.0000
20120620.0000 -13.0633 -49.7703 0.1158 0.2337 0.3112 300.2254 242.2665 296.1816 0.0000
20120620.0000 -13.0633 -49.3174 0.1153 0.2260 0.3114 301.2138 242.2106 296.3075 0.0000
20120620.0000 -13.0633 -49.2825 0.1095 0.2210 0.2997 300.4075 242.1547 296.1816 0.0000
20120620.0000 -13.0633 -49.2477 0.1137 0.2357 0.3078 300.4982 242.3222 296.1816 0.0000
20120620.0000 -13.0633 -49.2129 0.1137 0.2357 0.3078 300.4982 242.3222 296.1816 0.0000
20120620.0000 -13.0633 -49.1780 0.1079 0.2339 0.2862 300.0421 242.4334 295.8033 0.0000
20120620.0000 -13.0633 -49.1432 0.1021 0.2255 0.2762 299.2029 242.4889 295.2969 0.0000
20120620.0000 -13.0633 -49.1083 0.1021 0.2255 0.2762 299.2029 242.4889 295.2969 0.0000
20120620.0000 -13.0633 -49.0735 0.1035 0.2353 0.2760 298.7262 242.4889 295.2969 0.0000
20120620.0000 -13.0633 -49.0387 0.1063 0.2318 0.2825 299.2973 242.9294 295.4237 0.0000
20120620.0000 -13.0633 -49.0038 0.1063 0.2318 0.2825 299.2973 242.9294 295.4237 0.0000
20120620.0000 -13.0633 -48.9690 0.1077 0.2268 0.3004 300.0421 242.9294 295.9296 0.0000
20120620.0000 -13.0633 -48.9341 0.1091 0.2350 0.2921 299.5788 242.9294 295.6769 0.0000
20120620.0000 -13.0633 -48.8993 0.1091 0.2350 0.2921 299.5788 242.9294 295.6769 0.0000
20120620.0000 -13.0633 -48.8645 0.1090 0.2349 0.2920 299.4853 242.7099 295.6769 0.0000
20120620.0000 -13.0633 -48.8296 0.1047 0.2315 0.2787 298.9178 242.6548 294.9156 0.0000
20120620.0000 -13.0633 -48.7948 0.1047 0.2315 0.2787 298.9178 242.6548 294.9156 0.0000
20120620.0000 -13.0633 -48.7599 0.1018 0.2346 0.2654 297.6493 241.9863 293.5062 0.0000
20120620.0000 -13.0633 -48.7251 0.1018 0.2346 0.2654 297.6493 241.9863 293.5062 0.0000
20120620.0000 -13.0633 -48.6903 0.1031 0.2410 0.2604 296.9427 241.4185 292.5999 0.0000
20120620.0000 -13.0633 -48.6554 0.1031 0.2442 0.2602 296.7376 241.0152 291.5548 0.0000
20120620.0000 -13.0633 -48.6206 0.1031 0.2442 0.2602 296.7376 241.0152 291.5548 0.0000
20120620.0000 -13.0633 -46.8785 0.1112 0.2353 0.2736 300.2254 242.3222 296.9345 0.0000
20120620.0000 -13.0633 -46.8437 0.1112 0.2353 0.2736 300.2254 242.3222 296.9345 0.0000
20120620.0000 -13.0633 -46.8089 0.1266 0.2448 0.2944 300.6787 242.2665 296.4332 0.0000
20120620.0000 -13.0633 -46.7740 0.1491 0.2512 0.3361 301.5653 242.5443 296.1816 0.0000
20120620.0000 -13.0633 -46.7392 0.1491 0.2512 0.3361 301.5653 242.5443 296.1816 0.0000
20120620.0000 -13.0633 -46.7043 0.1476 0.2494 0.3552 302.3414 242.3222 296.6841 0.0000
20120620.0000 -13.0633 -46.6695 0.1728 0.2815 0.3727 302.0850 242.3222 295.4237 0.0000
20120620.0000 -13.0633 -46.6346 0.1728 0.2815 0.3727 302.0850 242.3222 295.4237 0.0000
20120620.0000 -13.0633 -46.5998 0.2416 0.3248 0.3693 299.2029 242.2106 291.0285 0.0000
20120620.0000 -13.0633 -46.5650 0.3636 0.4500 0.3996 296.0082 242.0425 286.9968 0.0000
20120620.0000 -13.0633 -46.5301 0.4897 0.5606 0.4716 292.5338 241.9863 280.7850 1.0000
20120620.0000 -13.0633 -46.4953 0.4897 0.5606 0.4716 292.5338 241.9863 280.7850 1.0000
20120620.0000 -13.0633 -46.4604 0.3324 0.3805 0.3624 293.7017 242.2106 284.2202 3.0000
20120620.0000 -13.0633 -46.4256 0.1304 0.2215 0.2645 299.2029 242.3779 294.5330 1.0000
20120620.0000 -13.0633 -46.3908 0.1304 0.2215 0.2645 299.2029 242.3779 294.5330 0.0000
20120620.0000 -13.0633 -46.3559 0.2844 0.4251 0.3877 298.2416 242.3779 289.7015 0.0000
20120620.0000 -13.0633 -46.3211 0.6737 0.7856 0.6069 291.5633 241.8735 276.0099 0.0000
20120620.0000 -13.0982 -50.5717 0.1008 0.2424 0.2705 297.3486 241.5899 294.7882 0.0000
20120620.0000 -13.0982 -50.5368 0.1008 0.2424 0.2705 297.3486 241.5899 294.7882 0.0000
20120620.0000 -13.0982 -50.5020 0.0992 0.2473 0.2670 297.6493 241.4758 295.0428 0.0000
20120620.0000 -13.0982 -50.4671 0.0992 0.2473 0.2670 297.6493 241.4758 295.0428 0.0000
20120620.0000 -13.0982 -50.4323 0.1050 0.2488 0.2835 299.1082 241.4185 295.5504 0.0000
20120620.0000 -13.0982 -50.3974 0.1152 0.2470 0.3200 301.0365 241.4758 296.1816 0.0000
20120620.0000 -13.0982 -50.3626 0.1152 0.2470 0.3200 301.0365 241.4758 296.1816 0.0000
20120620.0000 -13.0982 -50.3278 0.1122 0.2451 0.3264 301.0365 241.4185 296.0557 0.0000
20120620.0000 -13.0982 -50.2929 0.1106 0.2417 0.3096 300.4982 241.7036 296.0557 0.0000
20120620.0000 -13.0982 -50.2581 0.1106 0.2417 0.3096 300.4982 241.7036 296.0557 0.0000
20120620.0000 -13.0982 -50.2232 0.1135 0.2465 0.3044 300.2254 241.7036 295.8033 0.0000
20120620.0000 -13.0982 -50.1884 0.1135 0.2465 0.3044 300.2254 241.7036 295.8033 0.0000
20120620.0000 -13.0982 -50.1536 0.1207 0.2530 0.3242 300.3166 241.8735 295.8033 0.0000
20120620.0000 -13.0982 -50.1187 0.1192 0.2529 0.3273 300.4075 242.1547 296.1816 0.0000
20120620.0000 -13.0982 -50.0839 0.1192 0.2529 0.3273 300.4075 242.1547 296.1816 0.0000
20120620.0000 -13.0982 -50.0490 0.1176 0.2411 0.3254 300.9475 242.3222 296.4332 0.0000
20120620.0000 -13.0982 -50.0142 0.1162 0.2294 0.3287 301.0365 242.4334 296.6841 0.0000
20120620.0000 -13.0982 -49.9794 0.1162 0.2294 0.3287 301.0365 242.4334 296.6841 0.0000
20120620.0000 -13.0982 -49.9445 0.1132 0.2243 0.3186 300.4982 242.3222 296.5587 0.0000
20120620.0000 -13.0982 -49.9097 0.1102 0.2258 0.2952 299.6720 242.2106 296.3075 0.0000
20120620.0000 -13.0982 -49.8748 0.1102 0.2258 0.2952 299.6720 242.2106 296.3075 0.0000
20120620.0000 -13.0982 -49.8400 0.1102 0.2323 0.2967 299.9500 242.2665 296.3075 0.0000
20120620.0000 -13.0982 -49.8052 0.1116 0.2289 0.2948 299.8576 242.2106 295.9296 0.0000
20120620.0000 -13.0982 -49.7703 0.1116 0.2289 0.2948 299.8576 242.2106 295.9296 0.0000
20120620.0000 -13.0982 -49.7355 0.1173 0.2221 0.3129 300.4075 242.0425 296.1816 0.0000
20120620.0000 -13.0982 -49.7006 0.1173 0.2221 0.3129 300.4075 242.0425 296.1816 0.0000
20120620.0000 -13.0982 -49.3174 0.1139 0.2178 0.3114 300.8582 242.0986 296.1816 0.0000
20120620.0000 -13.0982 -49.2825 0.1139 0.2178 0.3114 300.8582 242.0986 296.1816 0.0000
20120620.0000 -13.0982 -49.2477 0.1167 0.2325 0.3178 301.0365 242.2665 296.4332 0.0000
20120620.0000 -13.0982 -49.2129 0.1167 0.2325 0.3178 301.0365 242.2665 296.4332 0.0000
20120620.0000 -13.0982 -49.1780 0.1137 0.2340 0.3094 300.8582 242.4889 296.1816 0.0000
20120620.0000 -13.0982 -49.1432 0.1065 0.2289 0.2912 299.7650 242.3779 295.6769 0.0000
20120620.0000 -13.0982 -49.1083 0.1065 0.2289 0.2912 299.7650 242.3779 295.6769 0.0000
20120620.0000 -13.0982 -49.0735 0.1065 0.2322 0.2846 299.4853 242.4889 295.6769 0.0000
20120620.0000 -13.0982 -49.0387 0.1093 0.2321 0.2943 299.7650 242.7099 295.8033 0.0000
20120620.0000 -13.0982 -49.0038 0.1093 0.2321 0.2943 299.7650 242.7099 295.8033 0.0000
20120620.0000 -13.0982 -48.9690 0.1092 0.2303 0.3023 300.0421 242.9294 295.6769 0.0000
20120620.0000 -13.0982 -48.9341 0.1092 0.2417 0.2874 298.9178 242.9294 295.5504 0.0000
20120620.0000 -13.0982 -48.8993 0.1092 0.2417 0.2874 298.9178 242.9294 295.5504 0.0000
20120620.0000 -13.0982 -48.8645 0.1105 0.2383 0.2905 299.2973 242.8746 295.8033 0.0000
20120620.0000 -13.0982 -48.8296 0.1062 0.2266 0.2854 299.2973 242.9294 295.5504 0.0000
20120620.0000 -13.0982 -48.7948 0.1062 0.2266 0.2854 299.2973 242.9294 295.5504 0.0000
20120620.0000 -13.0982 -48.7599 0.1032 0.2298 0.2820 298.3391 242.7099 294.7882 0.0000
20120620.0000 -13.0982 -48.7251 0.1046 0.2428 0.2769 297.9469 241.9299 294.0208 0.0000
20120620.0000 -13.0982 -48.6903 0.1046 0.2428 0.2769 297.9469 241.9299 294.0208 0.0000
20120620.0000 -13.0982 -48.6554 0.1060 0.2492 0.2702 297.4492 241.8735 293.2480 0.0000
20120620.0000 -13.0982 -48.6206 0.1088 0.2409 0.2651 297.1463 241.4185 292.2091 0.0000
20120620.0000 -13.0982 -46.9134 0.1057 0.2242 0.2691 299.8576 242.6548 296.9345 0.0000
20120620.0000 -13.0982 -46.8785 0.1085 0.2338 0.2770 300.3166 242.3222 297.3091 0.0000
20120620.0000 -13.0982 -46.8437 0.1085 0.2338 0.2770 300.3166 242.3222 297.3091 0.0000
20120620.0000 -13.0982 -46.8089 0.1154 0.2385 0.2897 300.9475 242.3779 297.3091 0.0000
20120620.0000 -13.0982 -46.7740 0.1337 0.2416 0.3250 301.8263 242.5996 296.9345 0.0000
20120620.0000 -13.0982 -46.7392 0.1561 0.2592 0.3602 302.1707 242.4889 296.4332 0.0000
20120620.0000 -13.0982 -46.7043 0.1561 0.2592 0.3602 302.1707 242.4889 296.4332 0.0000
20120620.0000 -13.0982 -46.6695 0.1954 0.2913 0.3761 301.2138 242.4889 294.1490 0.0000
20120620.0000 -13.0982 -46.6346 0.1883 0.2767 0.3454 299.2029 242.2106 291.4235 0.0000
20120620.0000 -13.0982 -46.5998 0.1883 0.2767 0.3454 299.2029 242.2106 291.4235 0.0000
20120620.0000 -13.0982 -46.5650 0.3132 0.4245 0.3741 296.5311 242.0986 287.4069 0.0000
20120620.0000 -13.0982 -46.5301 0.4970 0.5577 0.4478 290.8126 242.0425 279.9073 0.0000
20120620.0000 -13.0982 -46.4953 0.4970 0.5577 0.4478 290.8126 242.0425 279.9073 3.0000
20120620.0000 -13.0982 -46.4604 0.3311 0.3502 0.3449 291.9312 242.4889 284.0793 3.0000
20120620.0000 -13.0982 -46.4256 0.1220 0.2135 0.2566 299.2029 242.3779 294.1490 3.0000
20120620.0000 -13.0982 -46.3908 0.2818 0.4221 0.3686 299.9500 242.3222 291.2920 2.0000
20120620.0000 -13.0982 -46.3559 0.2818 0.4221 0.3686 299.9500 242.3222 291.2920 0.0000
20120620.0000 -13.1330 -50.5717 0.1052 0.2425 0.2807 297.6493 241.5329 294.6606 0.0000
20120620.0000 -13.1330 -50.5368 0.1052 0.2425 0.2807 297.6493 241.5329 294.6606 0.0000
20120620.0000 -13.1330 -50.5020 0.1008 0.2474 0.2688 297.6493 241.5329 295.0428 0.0000
20120620.0000 -13.1330 -50.4671 0.1065 0.2439 0.2937 299.2973 241.5329 295.6769 0.0000
20120620.0000 -13.1330 -50.4323 0.1065 0.2439 0.2937 299.2973 241.5329 295.6769 0.0000
20120620.0000 -13.1330 -50.3974 0.1138 0.2354 0.3235 300.9475 241.4185 296.4332 0.0000
20120620.0000 -13.1330 -50.3626 0.1151 0.2369 0.3316 301.2138 241.3038 296.4332 0.0000
20120620.0000 -13.1330 -50.3278 0.1151 0.2369 0.3316 301.2138 241.3038 296.4332 0.0000
20120620.0000 -13.1330 -50.2929 0.1092 0.2501 0.3098 300.1339 241.4758 295.9296 0.0000
20120620.0000 -13.1330 -50.2581 0.1092 0.2501 0.3098 300.1339 241.4758 295.9296 0.0000
20120620.0000 -13.1330 -50.2232 0.1077 0.2516 0.2946 299.2029 241.5899 295.5504 0.0000
20120620.0000 -13.1330 -50.1884 0.1165 0.2500 0.3096 299.9500 241.3612 295.6769 0.0000
20120620.0000 -13.1330 -50.1536 0.1165 0.2500 0.3096 299.9500 241.3612 295.6769 0.0000
20120620.0000 -13.1330 -50.1187 0.1207 0.2465 0.3227 300.4075 241.5899 295.9296 0.0000
20120620.0000 -13.1330 -50.0839 0.1192 0.2430 0.3275 300.5886 241.9863 296.1816 0.0000
20120620.0000 -13.1330 -50.0490 0.1192 0.2430 0.3275 300.5886 241.9863 296.1816 0.0000
20120620.0000 -13.1330 -50.0142 0.1119 0.2312 0.3107 300.3166 241.9863 296.3075 0.0000
20120620.0000 -13.1330 -49.9794 0.1104 0.2261 0.3055 300.2254 242.3222 296.3075 0.0000
20120620.0000 -13.1330 -49.9445 0.1104 0.2261 0.3055 300.2254 242.3222 296.3075 0.0000
20120620.0000 -13.1330 -49.9097 0.1059 0.2276 0.2920 299.6720 242.2106 296.1816 0.0000
20120620.0000 -13.1330 -49.8748 0.1059 0.2276 0.2920 299.6720 242.2106 296.1816 0.0000
20120620.0000 -13.1330 -49.8400 0.1073 0.2291 0.2902 299.5788 241.9863 296.1816 0.0000
20120620.0000 -13.1330 -49.8052 0.1145 0.2307 0.3099 300.1339 241.9863 296.1816 0.0000
20120620.0000 -13.1330 -49.7703 0.1145 0.2307 0.3099 300.1339 241.9863 296.1816 0.0000
20120620.0000 -13.1330 -49.7355 0.1231 0.2305 0.3246 300.4982 241.9863 296.3075 0.0000
20120620.0000 -13.1330 -49.7006 0.1202 0.2254 0.3211 300.4075 242.1547 296.5587 0.0000
20120620.0000 -13.1330 -49.6658 0.1202 0.2254 0.3211 300.4075 242.1547 296.5587 0.0000
20120620.0000 -13.1330 -49.6310 0.1129 0.2203 0.3027 299.7650 242.0425 296.1816 0.0000
20120620.0000 -13.1330 -49.3174 0.1125 0.2212 0.3132 300.7686 242.0425 296.1816 0.0000
20120620.0000 -13.1330 -49.2825 0.1125 0.2212 0.3132 300.7686 242.0425 296.1816 0.0000
20120620.0000 -13.1330 -49.2477 0.1167 0.2277 0.3114 301.0365 241.9863 296.4332 0.0000
20120620.0000 -13.1330 -49.2129 0.1066 0.2227 0.2949 300.0421 242.2665 296.1816 0.0000
20120620.0000 -13.1330 -49.1780 0.1066 0.2227 0.2949 300.0421 242.2665 296.1816 0.0000
20120620.0000 -13.1330 -49.1432 0.1037 0.2242 0.2882 299.2973 242.2665 295.8033 0.0000
20120620.0000 -13.1330 -49.1083 0.1094 0.2258 0.2962 299.9500 242.3222 296.0557 0.0000
20120620.0000 -13.1330 -49.0735 0.1094 0.2258 0.2962 299.9500 242.3222 296.0557 0.0000
20120620.0000 -13.1330 -49.0387 0.1093 0.2306 0.3010 300.0421 242.7099 296.0557 0.0000
20120620.0000 -13.1330 -49.0038 0.1078 0.2354 0.3058 299.8576 242.6548 295.8033 0.0000
20120620.0000 -13.1330 -48.9690 0.1078 0.2354 0.3058 299.8576 242.6548 295.8033 0.0000
20120620.0000 -13.1330 -48.9341 0.1035 0.2385 0.2859 298.8221 242.7099 295.6769 0.0000
20120620.0000 -13.1330 -48.8993 0.1077 0.2302 0.2906 299.4853 242.7649 295.8033 0.0000
20120620.0000 -13.1330 -48.8645 0.1077 0.2302 0.2906 299.4853 242.7649 295.8033 0.0000
20120620.0000 -13.1330 -48.8296 0.1105 0.2301 0.3020 299.6720 242.6548 295.6769 0.0000
20120620.0000 -13.1330 -48.7948 0.1076 0.2365 0.2952 298.6299 242.5443 295.2969 0.0000
20120620.0000 -13.1330 -48.7599 0.1076 0.2365 0.2952 298.6299 242.5443 295.2969 0.0000
20120620.0000 -13.1330 -48.7251 0.1047 0.2397 0.2869 298.3391 242.4334 295.0428 0.0000
20120620.0000 -13.1330 -48.6903 0.1046 0.2477 0.2785 298.0455 242.0425 294.4051 0.0000
20120620.0000 -13.1330 -48.6554 0.1046 0.2477 0.2785 298.0455 242.0425 294.4051 0.0000
20120620.0000 -13.1330 -48.6206 0.1060 0.2427 0.2669 297.4492 241.3038 292.7298 0.0000
20120620.0000 -13.1330 -48.5857 0.1031 0.2360 0.2471 296.3231 241.1310 291.8170 0.0000
20120620.0000 -13.1330 -47.6450 0.0866 0.2193 0.2304 297.9469 242.5443 296.5587 0.0000
20120620.0000 -13.1330 -47.6102 0.0866 0.2193 0.2304 297.9469 242.5443 296.5587 0.0000
20120620.0000 -13.1330 -47.5753 0.0893 0.2159 0.2367 298.3391 242.4334 296.6841 0.0000
20120620.0000 -13.1330 -46.9831 0.0987 0.2115 0.2629 299.3914 242.3779 296.4332 0.0000
20120620.0000 -13.1330 -46.9482 0.1128 0.2308 0.2740 299.5788 242.7099 296.3075 0.0000
20120620.0000 -13.1330 -46.9134 0.1128 0.2308 0.2740 299.5788 242.7099 296.3075 0.0000
20120620.0000 -13.1330 -46.8785 0.1198 0.2339 0.2836 300.2254 242.5996 296.8094 0.0000
20120620.0000 -13.1330 -46.8437 0.1183 0.2322 0.3011 301.6526 242.3779 297.8067 0.0000
20120620.0000 -13.1330 -46.8089 0.1183 0.2322 0.3011 301.6526 242.3779 297.8067 0.0000
20120620.0000 -13.1330 -46.7740 0.1253 0.2337 0.3316 302.2562 242.3779 297.6825 0.0000
20120620.0000 -13.1330 -46.7392 0.1632 0.2626 0.3556 301.7395 242.3779 296.3075 0.0000
20120620.0000 -13.1330 -46.7043 0.1632 0.2626 0.3556 301.7395 242.3779 296.3075 0.0000
20120620.0000 -13.1330 -46.6695 0.2293 0.3124 0.3731 299.7650 242.3779 292.0786 0.0000
20120620.0000 -13.1330 -46.6346 0.2980 0.3750 0.3970 297.3486 242.4334 287.5433 0.0000
20120620.0000 -13.1330 -46.5998 0.3878 0.4568 0.4065 293.7017 242.1547 283.7971 0.0000
20120620.0000 -13.1330 -46.5650 0.3878 0.4568 0.4065 293.7017 242.1547 283.7971 2.0000
20120620.0000 -13.1330 -46.5301 0.3778 0.4245 0.3661 291.9312 242.0986 283.0881 2.0000
20120620.0000 -13.1330 -46.4953 0.2541 0.2973 0.3098 294.1556 242.2106 286.8597 2.0000
20120620.0000 -13.1330 -46.4604 0.2541 0.2973 0.3098 294.1556 242.2106 286.8597 3.0000
20120620.0000 -13.1330 -46.4256 0.1403 0.2265 0.2808 299.4853 242.2106 293.7638 2.0000
20120620.0000 -13.1330 -46.3908 0.2328 0.3340 0.3752 301.6526 242.3779 293.7638 2.0000
20120620.0000 -13.1330 -46.3559 0.5972 0.6869 0.5450 295.1513 242.0986 280.9305 0.0000
20120620.0000 -13.1330 -46.3211 0.3479 0.4400 0.4426 298.5333 241.9299 287.9513 0.0000
20120620.0000 -13.1679 -50.5717 0.1082 0.2444 0.2775 298.2416 241.4758 294.6606 0.0000
20120620.0000 -13.1679 -50.5368 0.1023 0.2509 0.2706 297.8481 241.5329 294.9156 0.0000
20120620.0000 -13.1679 -50.5020 0.1023 0.2509 0.2706 297.8481 241.5329 294.9156 0.0000
20120620.0000 -13.1679 -50.4671 0.1081 0.2491 0.2888 298.9178 241.4758 295.5504 0.0000
20120620.0000 -13.1679 -50.4323 0.1138 0.2389 0.3203 300.6787 241.3038 296.3075 0.0000
20120620.0000 -13.1679 -50.3974 0.1138 0.2389 0.3203 300.6787 241.3038 296.3075 0.0000
20120620.0000 -13.1679 -50.3626 0.1138 0.2354 0.3301 301.4778 241.6468 296.5587 0.0000
20120620.0000 -13.1679 -50.3278 0.1109 0.2322 0.3170 301.0365 241.3612 296.4332 0.0000
20120620.0000 -13.1679 -50.2929 0.1108 0.2370 0.3134 300.4982 241.5329 296.3075 0.0000
20120620.0000 -13.1679 -50.2581 0.1108 0.2502 0.3016 299.8576 241.5329 296.0557 0.0000
20120620.0000 -13.1679 -50.2232 0.1108 0.2502 0.3016 299.8576 241.5329 296.0557 0.0000
20120620.0000 -13.1679 -50.1884 0.1151 0.2501 0.3131 300.0421 241.5329 295.5504 0.0000
20120620.0000 -13.1679 -50.1536 0.1208 0.2416 0.3212 300.2254 241.5899 295.2969 0.0000
20120620.0000 -13.1679 -50.1187 0.1208 0.2416 0.3212 300.2254 241.5899 295.2969 0.0000
20120620.0000 -13.1679 -50.0839 0.1164 0.2381 0.3127 300.2254 242.0986 296.0557 0.0000
20120620.0000 -13.1679 -50.0490 0.1164 0.2381 0.3127 300.2254 242.0986 296.0557 0.0000
20120620.0000 -13.1679 -50.0142 0.1119 0.2330 0.3108 300.3166 242.2665 296.3075 0.0000
20120620.0000 -13.1679 -49.9794 0.1148 0.2279 0.3189 300.6787 242.2106 296.3075 0.0000
20120620.0000 -13.1679 -49.9445 0.1148 0.2279 0.3189 300.6787 242.2106 296.3075 0.0000
20120620.0000 -13.1679 -49.9097 0.1075 0.2311 0.2905 299.7650 242.2106 296.1816 0.0000
20120620.0000 -13.1679 -49.8748 0.1059 0.2309 0.2870 299.2029 241.9863 296.0557 0.0000
20120620.0000 -13.1679 -49.8400 0.1059 0.2309 0.2870 299.2029 241.9863 296.0557 0.0000
20120620.0000 -13.1679 -49.8052 0.1146 0.2341 0.3117 300.4982 242.0986 296.4332 0.0000
20120620.0000 -13.1679 -49.7703 0.1189 0.2290 0.3165 300.5886 242.1547 296.4332 0.0000
20120620.0000 -13.1679 -49.7355 0.1189 0.2290 0.3165 300.5886 242.1547 296.4332 0.0000
20120620.0000 -13.1679 -49.7006 0.1188 0.2222 0.3130 300.3166 242.1547 296.3075 0.0000
20120620.0000 -13.1679 -49.6658 0.1202 0.2188 0.3195 300.7686 242.1547 296.5587 0.0000
20120620.0000 -13.1679 -49.6310 0.1202 0.2188 0.3195 300.7686 242.1547 296.5587 0.0000
20120620.0000 -13.1679 -49.5961 0.1244 0.2170 0.3209 300.4982 242.0986 296.4332 0.0000
20120620.0000 -13.1679 -49.3174 0.1039 0.2264 0.2888 299.1082 241.8735 295.5504 0.0000
20120620.0000 -13.1679 -49.2825 0.1140 0.2197 0.3183 300.8582 241.8170 296.1816 0.0000
20120620.0000 -13.1679 -49.2477 0.1140 0.2197 0.3183 300.8582 241.8170 296.1816 0.0000
20120620.0000 -13.1679 -49.2129 0.1139 0.2179 0.3182 301.0365 242.3222 296.3075 0.0000
20120620.0000 -13.1679 -49.1780 0.1124 0.2211 0.3163 300.7686 242.3222 296.1816 0.0000
20120620.0000 -13.1679 -49.1432 0.1124 0.2211 0.3163 300.7686 242.3222 296.1816 0.0000
20120620.0000 -13.1679 -49.1083 0.1123 0.2259 0.3194 300.7686 242.2106 296.3075 0.0000
20120620.0000 -13.1679 -49.0735 0.1123 0.2356 0.3143 300.2254 242.3222 296.1816 0.0000
20120620.0000 -13.1679 -49.0387 0.1123 0.2356 0.3143 300.2254 242.3222 296.1816 0.0000
20120620.0000 -13.1679 -49.0038 0.1079 0.2437 0.3010 299.5788 242.4334 295.8033 0.0000
20120620.0000 -13.1679 -48.9690 0.1021 0.2403 0.2827 298.8221 242.6548 295.6769 0.0000
20120620.0000 -13.1679 -48.9341 0.1021 0.2403 0.2827 298.8221 242.6548 295.6769 0.0000
20120620.0000 -13.1679 -48.8993 0.1049 0.2352 0.2875 299.1082 242.6548 295.6769 0.0000
20120620.0000 -13.1679 -48.8645 0.1106 0.2466 0.2972 299.2973 242.6548 295.4237 0.0000
20120620.0000 -13.1679 -48.8296 0.1106 0.2466 0.2972 299.2973 242.6548 295.4237 0.0000
20120620.0000 -13.1679 -48.7948 0.1091 0.2481 0.2938 298.7262 242.4889 295.4237 0.0000
20120620.0000 -13.1679 -48.7599 0.1019 0.2398 0.2756 298.3391 242.7099 295.5504 0.0000
20120620.0000 -13.1679 -48.7251 0.1019 0.2398 0.2756 298.3391 242.7099 295.5504 0.0000
20120620.0000 -13.1679 -48.6903 0.1004 0.2429 0.2672 297.9469 242.4334 294.6606 0.0000
