VZA VAZ SZA SAZ WV OZ AOT XA_RED XB_RED XC_RED XA_NIR XB_NIR XC_NIR XA_SWIR XB_SWIR XC_SWIR 
650 1100 200 120 15 120 200 254 6238 9516 362 3250 6533 1666 1221 3868
650 1100 200 120 15 120 300 266 7876 11339 378 4547 8402 1733 1970 5362
650 1100 200 120 15 120 400 279 9681 13017 396 6000 10110 1803 2824 6722
650 1100 200 120 15 120 500 292 11657 14584 413 7611 11700 1874 3776 7979
650 1100 200 120 15 120 600 305 13793 16061 432 9339 13171 1948 4820 9152
650 1100 200 120 15 120 700 318 16066 17461 449 11202 14566 2023 5950 10254
650 1100 200 120 15 120 800 332 18485 18784 468 13200 15888 2099 7163 11296
650 1100 200 120 15 120 900 345 21020 20040 487 15283 17129 2177 8455 12283
650 1100 200 120 15 180 0 235 3522 5207 330 1237 2023 1540 73 125
650 1100 200 120 15 180 100 246 4780 7504 345 2150 4468 1601 585 2184
650 1100 200 120 15 180 200 258 6231 9516 362 3250 6533 1666 1221 3868
650 1100 200 120 15 180 300 271 7868 11339 379 4547 8402 1733 1970 5362
650 1100 200 120 15 180 400 284 9673 13017 396 6000 10110 1803 2824 6722
650 1100 200 120 15 180 500 297 11648 14584 413 7611 11700 1874 3776 7979
650 1100 200 120 15 180 600 310 13783 16061 432 9339 13171 1948 4820 9152
650 1100 200 120 15 180 700 323 16056 17461 449 11202 14566 2023 5950 10254
650 1100 200 120 15 180 800 337 18475 18784 469 13200 15888 2099 7163 11296
650 1100 200 120 15 180 900 351 21009 20040 487 15283 17129 2177 8455 12283
650 1100 200 120 15 240 0 239 3515 5207 330 1237 2023 1540 73 125
650 1100 200 120 15 240 100 250 4773 7504 346 2150 4468 1601 585 2184
650 1100 200 120 15 240 200 263 6224 9516 362 3250 6533 1666 1221 3868
650 1100 200 120 15 240 300 275 7858 11339 379 4546 8402 1733 1970 5362
650 1100 200 120 15 240 400 288 9664 13017 396 6000 10110 1803 2824 6722
650 1100 200 120 15 240 500 302 11639 14584 413 7611 11700 1874 3776 7979
650 1100 200 120 15 240 600 315 13774 16061 432 9338 13171 1948 4820 9152
650 1100 200 120 15 240 700 329 16046 17461 449 11202 14566 2023 5950 10254
650 1100 200 120 15 240 800 343 18464 18784 469 13200 15888 2099 7163 11296
650 1100 200 120 15 240 900 357 20998 20040 487 15282 17129 2177 8455 12283
650 1100 200 120 15 300 0 243 3510 5207 330 1237 2023 1540 73 125
650 1100 200 120 15 300 100 255 4766 7504 346 2150 4468 1601 585 2184
650 1100 200 120 15 300 200 267 6216 9516 362 3250 6533 1666 1221 3868
650 1100 200 120 15 300 300 280 7851 11339 379 4546 8402 1733 1970 5362
650 1100 200 120 15 300 400 293 9655 13017 396 6000 10110 1803 2824 6722
650 1100 200 120 15 300 500 307 11630 14584 413 7611 11700 1874 3776 7979
650 1100 200 120 15 300 600 320 13764 16061 432 9338 13171 1948 4820 9152
650 1100 200 120 15 300 700 334 16036 17461 449 11201 14566 2023 5950 10254
650 1100 200 120 15 300 800 349 18454 18784 469 13200 15888 2099 7163 11296
650 1100 200 120 15 300 900 363 20987 20040 488 15282 17129 2177 8455 12283
650 1100 200 120 15 360 0 247 3504 5207 330 1236 2023 1540 73 125
650 1100 200 120 15 360 100 259 4759 7504 346 2149 4468 1601 585 2184
650 1100 200 120 15 360 200 272 6208 9516 362 3249 6533 1666 1221 3868
650 1100 200 120 15 360 300 285 7843 11339 379 4546 8402 1733 1970 5362
650 1100 200 120 15 360 400 298 9647 13017 396 5999 10110 1803 2824 6722
650 1100 200 120 15 360 500 312 11621 14584 413 7611 11700 1874 3776 7979
650 1100 200 120 15 360 600 326 13754 16061 432 9338 13171 1948 4820 9152
650 1100 200 120 15 360 700 340 16026 17461 449 11201 14566 2023 5950 10254
650 1100 200 120 15 360 800 354 18443 18784 469 13199 15888 2099 7163 11296
650 1100 200 120 15 360 900 369 20976 20040 488 15282 17129 2177 8455 12283
650 1100 200 120 30 0 0 225 3587 5207 338 1270 2023 1594 75 125
650 1100 200 120 30 0 100 237 4854 7504 354 2191 4468 1658 592 2184
650 1100 200 120 30 0 200 249 6315 9516 371 3300 6533 1725 1235 3868
650 1100 200 120 30 0 300 261 7964 11339 388 4609 8402 1795 1993 5362
650 1100 200 120 30 0 400 273 9782 13017 406 6075 10110 1867 2854 6722
650 1100 200 120 30 0 500 286 11770 14584 424 7700 11700 1941 3815 7979
650 1100 200 120 30 0 600 299 13918 16061 443 9442 13171 2017 4870 9152
650 1100 200 120 30 0 700 312 16205 17461 461 11321 14566 2094 6011 10254
650 1100 200 120 30 0 800 325 18639 18784 479 13336 15888 2174 7237 11296
650 1100 200 120 30 0 900 338 21189 20040 500 15436 17129 2254 8542 12283
650 1100 200 120 30 60 0 230 3581 5207 338 1270 2023 1594 75 125
650 1100 200 120 30 60 100 240 4847 7504 354 2191 4468 1658 592 2184
650 1100 200 120 30 60 200 253 6308 9516 371 3300 6533 1725 1235 3868
650 1100 200 120 30 60 300 265 7956 11339 388 4609 8402 1795 1993 5362
650 1100 200 120 30 60 400 278 9773 13017 406 6075 10110 1867 2854 6722
650 1100 200 120 30 60 500 291 11761 14584 424 7700 11700 1941 3815 7979
650 1100 200 120 30 60 600 304 13909 16061 443 9442 13171 2017 4870 9152
650 1100 200 120 30 60 700 317 16195 17461 462 11321 14566 2094 6011 10254
650 1100 200 120 30 60 800 330 18629 18784 481 13336 15888 2174 7237 11296
650 1100 200 120 30 60 900 344 21178 20040 500 15436 17129 2254 8542 12283
650 1100 200 120 30 120 0 234 3574 5207 338 1270 2023 1594 75 125
650 1100 200 120 30 120 100 245 4841 7504 354 2191 4468 1658 592 2184
650 1100 200 120 30 120 200 258 6302 9516 371 3300 6533 1725 1235 3868
650 1100 200 120 30 120 300 270 7947 11339 389 4608 8402 1795 1993 5362
650 1100 200 120 30 120 400 283 9765 13017 406 6074 10110 1867 2854 6722
650 1100 200 120 30 120 500 296 11752 14584 425 7700 11700 1941 3815 7979
650 1100 200 120 30 120 600 309 13900 16061 443 9442 13171 2017 4870 9152
650 1100 200 120 30 120 700 322 16186 17461 462 11320 14566 2094 6011 10254
650 1100 200 120 30 120 800 336 18619 18784 481 13335 15888 2174 7237 11296
650 1100 200 120 30 120 900 350 21168 20040 500 15434 17129 2254 8542 12283
650 1100 200 120 30 180 0 238 3569 5207 338 1270 2023 1594 75 125
650 1100 200 120 30 180 100 250 4834 7504 355 2191 4468 1658 592 2184
650 1100 200 120 30 180 200 262 6294 9516 371 3300 6533 1725 1235 3868
650 1100 200 120 30 180 300 275 7940 11339 389 4608 8402 1795 1993 5362
650 1100 200 120 30 180 400 287 9756 13017 406 6074 10110 1867 2854 6722
650 1100 200 120 30 180 500 301 11743 14584 425 7700 11700 1941 3815 7979
650 1100 200 120 30 180 600 314 13890 16061 443 9441 13171 2017 4870 9152
650 1100 200 120 30 180 700 328 16175 17461 462 11320 14566 2094 6011 10254
650 1100 200 120 30 180 800 342 18608 18784 481 13335 15888 2174 7237 11296
650 1100 200 120 30 180 900 356 21157 20040 500 15434 17129 2254 8542 12283
650 1100 200 120 30 240 0 241 3563 5207 339 1269 2023 1594 75 125
650 1100 200 120 30 240 100 254 4827 7504 355 2191 4468 1658 592 2184
650 1100 200 120 30 240 200 266 6286 9516 371 3300 6533 1725 1235 3868
650 1100 200 120 30 240 300 279 7932 11339 389 4608 8402 1795 1993 5362
650 1100 200 120 30 240 400 292 9748 13017 407 6074 10110 1867 2854 6722
650 1100 200 120 30 240 500 306 11734 14584 425 7700 11700 1941 3815 7979
650 1100 200 120 30 240 600 319 13880 16061 443 9441 13171 2017 4870 9152
650 1100 200 120 30 240 700 333 16166 17461 462 11320 14566 2094 6011 10254
650 1100 200 120 30 240 800 347 18598 18784 481 13335 15888 2174 7237 11296
650 1100 200 120 30 240 900 362 21146 20040 500 15434 17129 2254 8542 12283
650 1100 200 120 30 300 0 246 3556 5207 339 1269 2023 1594 75 125
650 1100 200 120 30 300 100 258 4820 7504 355 2191 4468 1658 592 2184
650 1100 200 120 30 300 200 271 6279 9516 372 3300 6533 1725 1235 3868
650 1100 200 120 30 300 300 284 7924 11339 389 4608 8402 1795 1993 5362
650 1100 200 120 30 300 400 297 9739 13017 407 6074 10110 1867 2854 6722
650 1100 200 120 30 300 500 311 11725 14584 425 7700 11700 1941 3815 7979
650 1100 200 120 30 300 600 325 13871 16061 443 9441 13171 2017 4870 9152
650 1100 200 120 30 300 700 339 16157 17461 462 11320 14566 2094 6011 10254
650 1100 200 120 30 300 800 353 18588 18784 481 13335 15888 2174 7237 11296
650 1100 200 120 30 300 900 368 21135 20040 500 15434 17129 2254 8542 12283
650 1100 200 120 30 360 0 250 3549 5207 339 1269 2023 1594 75 125
650 1100 200 120 30 360 100 262 4813 7504 355 2190 4468 1658 592 2184
650 1100 200 120 30 360 200 275 6272 9516 372 3300 6533 1725 1235 3868
650 1100 200 120 30 360 300 289 7915 11339 389 4608 8402 1795 1993 5362
650 1100 200 120 30 360 400 302 9730 13017 407 6074 10110 1867 2854 6722
650 1100 200 120 30 360 500 316 11716 14584 425 7700 11700 1941 3815 7979
650 1100 200 120 30 360 600 330 13862 16061 444 9441 13171 2017 4870 9152
650 1100 200 120 30 360 700 345 16147 17461 462 11320 14566 2094 6011 10254
650 1100 200 120 30 360 800 359 18578 18784 481 13335 15888 2174 7237 11296
650 1100 200 120 30 360 900 374 21125 20040 500 15434 17129 2254 8542 12283
650 1100 200 120 45 0 0 228 3624 5207 345 1295 2023 1635 77 125
650 1100 200 120 45 0 100 239 4898 7504 361 2222 4468 1701 598 2184
650 1100 200 120 45 0 200 252 6367 9516 378 3339 6533 1769 1245 3868
650 1100 200 120 45 0 300 264 8023 11339 396 4655 8402 1841 2008 5362
650 1100 200 120 45 0 400 276 9848 13017 413 6130 10110 1915 2875 6722
650 1100 200 120 45 0 500 289 11845 14584 432 7766 11700 1991 3843 7979
650 1100 200 120 45 0 600 302 14002 16061 451 9517 13171 2069 4905 9152
650 1100 200 120 45 0 700 315 16299 17461 470 11407 14566 2148 6054 10254
650 1100 200 120 45 0 800 328 18744 18784 490 13433 15888 2230 7288 11296
650 1100 200 120 45 0 900 342 21304 20040 509 15547 17129 2313 8602 12283
650 1100 200 120 45 60 0 232 3619 5207 345 1295 2023 1635 77 125
650 1100 200 120 45 60 100 244 4892 7504 361 2222 4468 1701 598 2184
650 1100 200 120 45 60 200 256 6360 9516 378 3339 6533 1769 1245 3868
650 1100 200 120 45 60 300 268 8015 11339 396 4655 8402 1841 2008 5362
650 1100 200 120 45 60 400 281 9840 13017 413 6129 10110 1915 2875 6722
650 1100 200 120 45 60 500 294 11836 14584 432 7766 11700 1991 3843 7979
650 1100 200 120 45 60 600 307 13993 16061 451 9517 13171 2069 4905 9152
650 1100 200 120 45 60 700 320 16289 17461 471 11407 14566 2148 6054 10254
650 1100 200 120 45 60 800 334 18734 18784 490 13433 15888 2230 7288 11296
650 1100 200 120 45 60 900 348 21294 20040 510 15545 17129 2313 8602 12283
650 1100 200 120 45 120 0 236 3613 5207 345 1295 2023 1635 77 125
650 1100 200 120 45 120 100 248 4885 7504 361 2222 4468 1701 598 2184
650 1100 200 120 45 120 200 260 6351 9516 378 3339 6533 1769 1245 3868
650 1100 200 120 45 120 300 273 8007 11339 396 4654 8402 1841 2008 5362
650 1100 200 120 45 120 400 286 9831 13017 413 6129 10110 1915 2875 6722
650 1100 200 120 45 120 500 299 11827 14584 432 7765 11700 1991 3843 7979
650 1100 200 120 45 120 600 312 13984 16061 451 9517 13171 2069 4905 9152
650 1100 200 120 45 120 700 326 16280 17461 471 11407 14566 2148 6054 10254
650 1100 200 120 45 120 800 340 18723 18784 490 13433 15888 2230 7288 11296
650 1100 200 120 45 120 900 353 21283 20040 510 15545 17129 2313 8602 12283
650 1100 200 120 45 180 0 239 3607 5207 345 1295 2023 1635 77 125
650 1100 200 120 45 180 100 252 4878 7504 362 2222 4468 1701 598 2184
650 1100 200 120 45 180 200 265 6345 9516 379 3338 6533 1769 1245 3868
650 1100 200 120 45 180 300 277 7999 11339 396 4654 8402 1841 2008 5362
650 1100 200 120 45 180 400 290 9823 13017 415 6129 10110 1915 2875 6722
650 1100 200 120 45 180 500 304 11818 14584 432 7765 11700 1991 3843 7979
650 1100 200 120 45 180 600 317 13975 16061 451 9517 13171 2069 4905 9152
650 1100 200 120 45 180 700 331 16270 17461 471 11407 14566 2148 6054 10254
650 1100 200 120 45 180 800 345 18713 18784 491 13433 15888 2230 7288 11296
650 1100 200 120 45 180 900 359 21273 20040 510 15545 17129 2313 8602 12283
650 1100 200 120 45 240 0 244 3601 5207 345 1295 2023 1635 77 125
650 1100 200 120 45 240 100 257 4871 7504 362 2222 4468 1701 598 2184
650 1100 200 120 45 240 200 269 6338 9516 379 3338 6533 1769 1245 3868
650 1100 200 120 45 240 300 282 7990 11339 396 4654 8402 1841 2008 5362
650 1100 200 120 45 240 400 295 9814 13017 415 6129 10110 1915 2875 6722
650 1100 200 120 45 240 500 309 11809 14584 432 7765 11700 1991 3843 7979
650 1100 200 120 45 240 600 323 13965 16061 451 9517 13171 2069 4905 9152
650 1100 200 120 45 240 700 337 16261 17461 471 11407 14566 2148 6054 10254
650 1100 200 120 45 240 800 351 18703 18784 491 13433 15888 2230 7288 11296
650 1100 200 120 45 240 900 365 21262 20040 510 15545 17129 2313 8602 12283
650 1100 200 120 45 300 0 248 3595 5207 345 1294 2023 1635 77 125
650 1100 200 120 45 300 100 261 4864 7504 362 2222 4468 1701 598 2184
650 1100 200 120 45 300 200 274 6329 9516 379 3338 6533 1769 1245 3868
650 1100 200 120 45 300 300 287 7983 11339 396 4654 8402 1841 2008 5362
650 1100 200 120 45 300 400 300 9805 13017 415 6129 10110 1915 2875 6722
650 1100 200 120 45 300 500 314 11800 14584 432 7765 11700 1991 3843 7979
650 1100 200 120 45 300 600 328 13955 16061 451 9516 13171 2069 4905 9152
650 1100 200 120 45 300 700 342 16250 17461 471 11407 14566 2148 6054 10254
650 1100 200 120 45 300 800 357 18693 18784 491 13433 15888 2230 7288 11296
650 1100 200 120 45 300 900 372 21251 20040 510 15545 17129 2313 8602 12283
650 1100 200 120 45 360 0 253 3588 5207 346 1294 2023 1635 77 125
650 1100 200 120 45 360 100 265 4857 7504 362 2222 4468 1701 598 2184
650 1100 200 120 45 360 200 278 6322 9516 379 3338 6533 1769 1245 3868
650 1100 200 120 45 360 300 292 7975 11339 396 4654 8402 1841 2008 5362
650 1100 200 120 45 360 400 305 9797 13017 415 6129 10110 1915 2875 6722
650 1100 200 120 45 360 500 319 11791 14584 434 7765 11700 1991 3843 7979
650 1100 200 120 45 360 600 334 13946 16061 451 9516 13171 2069 4905 9152
650 1100 200 120 45 360 700 348 16241 17461 472 11406 14566 2148 6054 10254
650 1100 200 120 45 360 800 363 18683 18784 491 13433 15888 2230 7288 11296
650 1100 200 120 45 360 900 378 21241 20040 511 15545 17129 2313 8602 12283
650 1100 200 120 60 0 0 231 3658 5207 350 1316 2023 1669 79 125
650 1100 200 120 60 0 100 241 4936 7504 367 2248 4468 1736 602 2184
650 1100 200 120 60 0 200 254 6411 9516 384 3370 6533 1806 1253 3868
650 1100 200 120 60 0 300 266 8072 11339 402 4692 8402 1879 2020 5362
650 1100 200 120 60 0 400 279 9904 13017 421 6174 10110 1955 2891 6722
650 1100 200 120 60 0 500 292 11908 14584 440 7818 11700 2033 3864 7979
650 1100 200 120 60 0 600 305 14074 16061 459 9578 13171 2112 4932 9152
650 1100 200 120 60 0 700 318 16378 17461 478 11477 14566 2193 6087 10254
650 1100 200 120 60 0 800 331 18831 18784 498 13513 15888 2276 7328 11296
650 1100 200 120 60 0 900 345 21401 20040 518 15634 17129 2361 8649 12283
650 1100 200 120 60 60 0 234 3651 5207 350 1316 2023 1669 79 125
650 1100 200 120 60 60 100 246 4930 7504 367 2248 4468 1736 602 2184
650 1100 200 120 60 60 200 258 6403 9516 384 3370 6533 1806 1253 3868
650 1100 200 120 60 60 300 271 8064 11339 402 4692 8402 1879 2020 5362
650 1100 200 120 60 60 400 283 9896 13017 421 6174 10110 1955 2891 6722
650 1100 200 120 60 60 500 296 11900 14584 440 7818 11700 2033 3864 7979
650 1100 200 120 60 60 600 310 14063 16061 459 9578 13171 2112 4932 9152
650 1100 200 120 60 60 700 323 16369 17461 478 11477 14566 2193 6087 10254
650 1100 200 120 60 60 800 337 18821 18784 498 13513 15888 2276 7328 11296
650 1100 200 120 60 60 900 351 21390 20040 518 15634 17129 2361 8649 12283
650 1100 200 120 60 120 0 238 3646 5207 351 1316 2023 1669 79 125
650 1100 200 120 60 120 100 250 4923 7504 367 2248 4468 1736 602 2184
650 1100 200 120 60 120 200 263 6396 9516 385 3370 6533 1806 1253 3868
650 1100 200 120 60 120 300 275 8056 11339 403 4692 8402 1879 2020 5362
650 1100 200 120 60 120 400 288 9887 13017 421 6174 10110 1955 2891 6722
650 1100 200 120 60 120 500 301 11891 14584 440 7818 11700 2033 3864 7979
650 1100 200 120 60 120 600 315 14055 16061 459 9578 13171 2112 4932 9152
650 1100 200 120 60 120 700 329 16359 17461 478 11477 14566 2193 6087 10254
650 1100 200 120 60 120 800 343 18811 18784 498 13513 15888 2276 7328 11296
650 1100 200 120 60 120 900 357 21380 20040 518 15634 17129 2361 8649 12283
650 1100 200 120 60 180 0 241 3640 5207 351 1316 2023 1669 79 125
650 1100 200 120 60 180 100 255 4916 7504 367 2248 4468 1736 602 2184
650 1100 200 120 60 180 200 267 6388 9516 385 3370 6533 1806 1253 3868
650 1100 200 120 60 180 300 280 8048 11339 403 4692 8402 1879 2020 5362
650 1100 200 120 60 180 400 293 9879 13017 421 6174 10110 1955 2891 6722
650 1100 200 120 60 180 500 307 11882 14584 440 7818 11700 2033 3864 7979
650 1100 200 120 60 180 600 320 14046 16061 459 9578 13171 2112 4932 9152
650 1100 200 120 60 180 700 334 16350 17461 479 11477 14566 2193 6087 10254
650 1100 200 120 60 180 800 348 18801 18784 498 13513 15888 2276 7328 11296
650 1100 200 120 60 180 900 363 21369 20040 518 15634 17129 2361 8649 12283
650 1100 200 120 60 240 0 247 3633 5207 351 1316 2023 1669 79 125
650 1100 200 120 60 240 100 259 4909 7504 368 2247 4468 1736 602 2184
650 1100 200 120 60 240 200 272 6381 9516 385 3370 6533 1806 1253 3868
650 1100 200 120 60 240 300 285 8040 11339 403 4692 8402 1879 2020 5362
650 1100 200 120 60 240 400 298 9870 13017 421 6174 10110 1955 2891 6722
650 1100 200 120 60 240 500 312 11873 14584 440 7817 11700 2033 3864 7979
650 1100 200 120 60 240 600 326 14036 16061 459 9577 13171 2112 4932 9152
650 1100 200 120 60 240 700 340 16339 17461 479 11476 14566 2193 6087 10254
650 1100 200 120 60 240 800 354 18791 18784 498 13513 15888 2276 7328 11296
650 1100 200 120 60 240 900 369 21359 20040 519 15634 17129 2361 8649 12283
650 1100 200 120 60 300 0 251 3628 5207 351 1315 2023 1669 79 125
650 1100 200 120 60 300 100 263 4902 7504 368 2247 4468 1736 602 2184
650 1100 200 120 60 300 200 276 6374 9516 385 3369 6533 1806 1253 3868
650 1100 200 120 60 300 300 289 8032 11339 403 4692 8402 1879 2020 5362
650 1100 200 120 60 300 400 303 9862 13017 422 6174 10110 1955 2891 6722
650 1100 200 120 60 300 500 317 11864 14584 440 7817 11700 2033 3864 7979
650 1100 200 120 60 300 600 331 14027 16061 460 9577 13171 2112 4932 9152
650 1100 200 120 60 300 700 346 16330 17461 479 11476 14566 2193 6087 10254
650 1100 200 120 60 300 800 360 18781 18784 498 13513 15888 2276 7328 11296
650 1100 200 120 60 300 900 375 21348 20040 519 15634 17129 2361 8649 12283
650 1100 200 120 60 360 0 255 3621 5207 351 1315 2023 1669 79 125
650 1100 200 120 60 360 100 268 4895 7504 368 2247 4468 1736 602 2184
650 1100 200 120 60 360 200 281 6365 9516 385 3369 6533 1806 1253 3868
650 1100 200 120 60 360 300 294 8024 11339 403 4692 8402 1879 2020 5362
650 1100 200 120 60 360 400 308 9853 13017 422 6173 10110 1955 2891 6722
650 1100 200 120 60 360 500 322 11855 14584 441 7817 11700 2033 3864 7979
650 1100 200 120 60 360 600 337 14018 16061 460 9577 13171 2112 4932 9152
650 1100 200 120 60 360 700 351 16321 17461 479 11476 14566 2193 6087 10254
650 1100 200 120 60 360 800 366 18771 18784 498 13511 15888 2276 7328 11296
650 1100 200 120 60 360 900 381 21338 20040 519 15634 17129 2361 8649 12283
650 1100 200 120 75 0 0 232 3688 5207 355 1334 2023 1699 80 125
650 1100 200 120 75 0 100 244 4970 7504 372 2270 4468 1767 606 2184
650 1100 200 120 75 0 200 256 6449 9516 390 3397 6533 1839 1259 3868
650 1100 200 120 75 0 300 268 8116 11339 408 4724 8402 1913 2029 5362
650 1100 200 120 75 0 400 281 9954 13017 427 6212 10110 1990 2905 6722
650 1100 200 120 75 0 500 294 11964 14584 446 7861 11700 2069 3882 7979
650 1100 200 120 75 0 600 307 14136 16061 464 9629 13171 2150 4955 9152
650 1100 200 120 75 0 700 320 16447 17461 485 11536 14566 2233 6115 10254
650 1100 200 120 75 0 800 334 18907 18784 505 13580 15888 2317 7362 11296
650 1100 200 120 75 0 900 348 21485 20040 525 15709 17129 2403 8688 12283
650 1100 200 120 75 60 0 236 3682 5207 355 1334 2023 1699 80 125
650 1100 200 120 75 60 100 248 4963 7504 372 2270 4468 1767 606 2184
650 1100 200 120 75 60 200 260 6442 9516 390 3397 6533 1839 1259 3868
650 1100 200 120 75 60 300 273 8108 11339 408 4724 8402 1913 2029 5362
650 1100 200 120 75 60 400 286 9945 13017 427 6212 10110 1990 2905 6722
650 1100 200 120 75 60 500 299 11955 14584 446 7861 11700 2069 3882 7979
650 1100 200 120 75 60 600 312 14126 16061 464 9629 13171 2150 4955 9152
650 1100 200 120 75 60 700 326 16438 17461 485 11536 14566 2233 6115 10254
650 1100 200 120 75 60 800 340 18897 18784 505 13580 15888 2317 7362 11296
